geneId	human_trans	chimp_trans
ENSG00000147140	ENST00000373841	ENSPTRT00000040962
ENSG00000147140	ENST00000420903	ENSPTRT00000083606
ENSG00000147140	ENST00000413858	ENSPTRT00000083606
ENSG00000147140	ENST00000450092	ENSPTRT00000083606
ENSG00000147140	ENST00000454976	ENSPTRT00000083606
ENSG00000147140	ENST00000418921	ENSPTRT00000040962
ENSG00000147140	ENST00000418921	ENSPTRT00000094550
ENSG00000147140	ENST00000418921	ENSPTRT00000083606
ENSG00000147140	ENST00000418921	ENSPTRT00000085670
ENSG00000147140	ENST00000535149	ENSPTRT00000040962
ENSG00000103248	ENST00000561522	ENSPTRT00000098738
ENSG00000103248	ENST00000564364	ENSPTRT00000084115
ENSG00000103248	ENST00000360900	ENSPTRT00000015550
ENSG00000103248	ENST00000568037	ENSPTRT00000084115
ENSG00000103248	ENST00000546093	ENSPTRT00000094086
ENSG00000103248	ENST00000561989	ENSPTRT00000084115
ENSG00000103248	ENST00000634347	ENSPTRT00000015550
ENSG00000103248	ENST00000565482	ENSPTRT00000084115
ENSG00000103248	ENST00000543303	ENSPTRT00000089190
ENSG00000103248	ENST00000381214	ENSPTRT00000089190
ENSG00000103248	ENST00000562940	ENSPTRT00000089190
ENSG00000103248	ENST00000562940	ENSPTRT00000015550
ENSG00000103248	ENST00000562940	ENSPTRT00000094086
ENSG00000103248	ENST00000562940	ENSPTRT00000098738
ENSG00000103248	ENST00000562940	ENSPTRT00000084115
ENSG00000103248	ENST00000566469	ENSPTRT00000089190
ENSG00000103248	ENST00000566469	ENSPTRT00000015550
ENSG00000103248	ENST00000566469	ENSPTRT00000094086
ENSG00000103248	ENST00000566469	ENSPTRT00000098738
ENSG00000103248	ENST00000566469	ENSPTRT00000084115
ENSG00000103248	ENST00000569000	ENSPTRT00000084115
ENSG00000103248	ENST00000562994	ENSPTRT00000098738
ENSG00000159387	ENST00000290552	ENSPTRT00000014965
ENSG00000171446	ENST00000301656	ENSPTRT00000016819
ENSG00000171791	ENST00000398117	ENSPTRT00000088460
ENSG00000171791	ENST00000333681	ENSPTRT00000088460
ENSG00000171791	ENST00000589955	ENSPTRT00000088460
ENSG00000173908	ENST00000306658	ENSPTRT00000016820
ENSG00000101892	ENST00000218008	ENSPTRT00000100490
ENSG00000101892	ENST00000361319	ENSPTRT00000100490
ENSG00000101892	ENST00000539306	ENSPTRT00000041445
ENSG00000163406	ENST00000489711	ENSPTRT00000028549
ENSG00000163406	ENST00000295605	ENSPTRT00000106127
ENSG00000163406	ENST00000469013	ENSPTRT00000028549
ENSG00000163406	ENST00000469013	ENSPTRT00000106127
ENSG00000186395	ENST00000635956	ENSPTRT00000016821
ENSG00000186395	ENST00000269576	ENSPTRT00000016821
ENSG00000065057	ENST00000651522	ENSPTRT00000014065
ENSG00000065057	ENST00000566380	ENSPTRT00000014065
ENSG00000065057	ENST00000651570	ENSPTRT00000014065
ENSG00000065057	ENST00000651583	ENSPTRT00000014065
ENSG00000065057	ENST00000219066	ENSPTRT00000014065
ENSG00000142959	ENST00000372207	ENSPTRT00000001261
ENSG00000179456	ENST00000358704	ENSPTRT00000003988
ENSG00000179456	ENST00000622512	ENSPTRT00000003988
ENSG00000069248	ENST00000261396	ENSPTRT00000003825
ENSG00000069248	ENST00000261396	ENSPTRT00000077221
ENSG00000166164	ENST00000562383	ENSPTRT00000096001
ENSG00000166164	ENST00000562383	ENSPTRT00000014938
ENSG00000166164	ENST00000569774	ENSPTRT00000096001
ENSG00000166164	ENST00000569774	ENSPTRT00000014938
ENSG00000166164	ENST00000394688	ENSPTRT00000096001
ENSG00000166164	ENST00000394689	ENSPTRT00000096001
ENSG00000159648	ENST00000290871	ENSPTRT00000015068
ENSG00000159648	ENST00000441824	ENSPTRT00000077661
ENSG00000176692	ENST00000649859	ENSPTRT00000060085
ENSG00000176678	ENST00000593625	ENSPTRT00000015552
ENSG00000176678	ENST00000320241	ENSPTRT00000015552
ENSG00000173728	ENST00000366537	ENSPTRT00000003990
ENSG00000173728	ENST00000308105	ENSPTRT00000003990
ENSG00000005893	ENST00000434600	ENSPTRT00000081101
ENSG00000005893	ENST00000200639	ENSPTRT00000079392
ENSG00000005893	ENST00000371335	ENSPTRT00000101975
ENSG00000035687	ENST00000366535	ENSPTRT00000003991
ENSG00000104415	ENST00000250160	ENSPTRT00000038102
ENSG00000104415	ENST00000519433	ENSPTRT00000088971
ENSG00000104415	ENST00000517423	ENSPTRT00000091205
ENSG00000104415	ENST00000220856	ENSPTRT00000098726
ENSG00000111237	ENST00000549578	ENSPTRT00000064070
ENSG00000111237	ENST00000360579	ENSPTRT00000077939
ENSG00000111237	ENST00000552130	ENSPTRT00000101166
ENSG00000111237	ENST00000546588	ENSPTRT00000107418
ENSG00000111237	ENST00000549970	ENSPTRT00000101166
ENSG00000111237	ENST00000621131	ENSPTRT00000107418
ENSG00000111237	ENST00000447578	ENSPTRT00000101166
ENSG00000090863	ENST00000205061	ENSPTRT00000086714
ENSG00000090863	ENST00000422840	ENSPTRT00000086714
ENSG00000090863	ENST00000447066	ENSPTRT00000048775
ENSG00000090863	ENST00000565474	ENSPTRT00000086714
ENSG00000090863	ENST00000565474	ENSPTRT00000048775
ENSG00000090863	ENST00000565474	ENSPTRT00000109114
ENSG00000090863	ENST00000565474	ENSPTRT00000095399
ENSG00000090863	ENST00000565260	ENSPTRT00000086714
ENSG00000090863	ENST00000565260	ENSPTRT00000048775
ENSG00000090863	ENST00000565260	ENSPTRT00000109114
ENSG00000090863	ENST00000565260	ENSPTRT00000095399
ENSG00000090863	ENST00000627032	ENSPTRT00000095399
ENSG00000180263	ENST00000343958	ENSPTRT00000102668
ENSG00000180263	ENST00000548069	ENSPTRT00000102668
ENSG00000180263	ENST00000548069	ENSPTRT00000009756
ENSG00000180263	ENST00000546711	ENSPTRT00000102668
ENSG00000180263	ENST00000551521	ENSPTRT00000102668
ENSG00000180263	ENST00000551521	ENSPTRT00000009756
ENSG00000180263	ENST00000549499	ENSPTRT00000009756
ENSG00000151164	ENST00000409246	ENSPTRT00000094765
ENSG00000151164	ENST00000392672	ENSPTRT00000009996
ENSG00000151164	ENST00000409300	ENSPTRT00000009996
ENSG00000151164	ENST00000409425	ENSPTRT00000094765
ENSG00000151164	ENST00000409778	ENSPTRT00000081405
ENSG00000138363	ENST00000236959	ENSPTRT00000023902
ENSG00000138363	ENST00000435675	ENSPTRT00000023902
ENSG00000138363	ENST00000413174	ENSPTRT00000023902
ENSG00000138363	ENST00000426233	ENSPTRT00000023902
ENSG00000178607	ENST00000433197	ENSPTRT00000108971
ENSG00000178607	ENST00000606895	ENSPTRT00000108971
ENSG00000178607	ENST00000606895	ENSPTRT00000017490
ENSG00000151239	ENST00000552521	ENSPTRT00000008975
ENSG00000151239	ENST00000395510	ENSPTRT00000008975
ENSG00000151239	ENST00000548315	ENSPTRT00000104540
ENSG00000151239	ENST00000546662	ENSPTRT00000008975
ENSG00000151239	ENST00000548403	ENSPTRT00000104540
ENSG00000151239	ENST00000548403	ENSPTRT00000008975
ENSG00000151239	ENST00000548403	ENSPTRT00000095991
ENSG00000151239	ENST00000546506	ENSPTRT00000104540
ENSG00000151239	ENST00000546506	ENSPTRT00000008975
ENSG00000151239	ENST00000546506	ENSPTRT00000095991
ENSG00000075975	ENST00000170447	ENSPTRT00000027385
ENSG00000075975	ENST00000411987	ENSPTRT00000086305
ENSG00000075975	ENST00000448482	ENSPTRT00000027385
ENSG00000196352	ENST00000367064	ENSPTRT00000080868
ENSG00000196352	ENST00000367063	ENSPTRT00000111305
ENSG00000196352	ENST00000391921	ENSPTRT00000080868
ENSG00000196352	ENST00000645323	ENSPTRT00000098092
ENSG00000196352	ENST00000314754	ENSPTRT00000098092
ENSG00000196352	ENST00000644836	ENSPTRT00000098092
ENSG00000196352	ENST00000343420	ENSPTRT00000083129
ENSG00000196352	ENST00000618707	ENSPTRT00000064477
ENSG00000196352	ENST00000618707	ENSPTRT00000098092
ENSG00000196352	ENST00000618707	ENSPTRT00000080868
ENSG00000196352	ENST00000618707	ENSPTRT00000111305
ENSG00000196352	ENST00000618707	ENSPTRT00000083129
ENSG00000196352	ENST00000367067	ENSPTRT00000064477
ENSG00000138286	ENST00000242505	ENSPTRT00000004936
ENSG00000138286	ENST00000372955	ENSPTRT00000085284
ENSG00000138286	ENST00000445951	ENSPTRT00000004936
ENSG00000138286	ENST00000445951	ENSPTRT00000085284
ENSG00000182578	ENST00000286301	ENSPTRT00000077636
ENSG00000182578	ENST00000511344	ENSPTRT00000077636
ENSG00000182578	ENST00000511344	ENSPTRT00000032203
ENSG00000182578	ENST00000511344	ENSPTRT00000105920
ENSG00000182578	ENST00000543093	ENSPTRT00000105920
ENSG00000103005	ENST00000561743	ENSPTRT00000015070
ENSG00000103005	ENST00000219281	ENSPTRT00000077968
ENSG00000103005	ENST00000539737	ENSPTRT00000077968
ENSG00000103005	ENST00000423271	ENSPTRT00000109128
ENSG00000103005	ENST00000561568	ENSPTRT00000015070
ENSG00000103005	ENST00000563149	ENSPTRT00000109128
ENSG00000223496	ENST00000435634	ENSPTRT00000015303
ENSG00000225526	ENST00000564146	ENSPTRT00000097477
ENSG00000145103	ENST00000273691	ENSPTRT00000095185
ENSG00000145103	ENST00000344209	ENSPTRT00000028554
ENSG00000145103	ENST00000393631	ENSPTRT00000108683
ENSG00000105339	ENST00000520725	ENSPTRT00000038148
ENSG00000105339	ENST00000520725	ENSPTRT00000077199
ENSG00000105339	ENST00000262585	ENSPTRT00000077199
ENSG00000105339	ENST00000519291	ENSPTRT00000038148
ENSG00000105339	ENST00000519291	ENSPTRT00000077199
ENSG00000105339	ENST00000424248	ENSPTRT00000077199
ENSG00000105339	ENST00000518347	ENSPTRT00000038148
ENSG00000105339	ENST00000518347	ENSPTRT00000077199
ENSG00000105339	ENST00000519811	ENSPTRT00000038148
ENSG00000105339	ENST00000520986	ENSPTRT00000038148
ENSG00000105339	ENST00000520986	ENSPTRT00000077199
ENSG00000105339	ENST00000523058	ENSPTRT00000038148
ENSG00000105339	ENST00000523058	ENSPTRT00000077199
ENSG00000105339	ENST00000518668	ENSPTRT00000038148
ENSG00000105339	ENST00000518668	ENSPTRT00000077199
ENSG00000105339	ENST00000518249	ENSPTRT00000038148
ENSG00000105339	ENST00000518249	ENSPTRT00000077199
ENSG00000105339	ENST00000517985	ENSPTRT00000038148
ENSG00000105339	ENST00000517985	ENSPTRT00000077199
ENSG00000105339	ENST00000523308	ENSPTRT00000038148
ENSG00000105339	ENST00000523308	ENSPTRT00000077199
ENSG00000122882	ENST00000494307	ENSPTRT00000083310
ENSG00000122882	ENST00000494307	ENSPTRT00000103993
ENSG00000122882	ENST00000494307	ENSPTRT00000094141
ENSG00000122882	ENST00000494307	ENSPTRT00000102982
ENSG00000122882	ENST00000372979	ENSPTRT00000083310
ENSG00000122882	ENST00000454759	ENSPTRT00000094141
ENSG00000122882	ENST00000430082	ENSPTRT00000103993
ENSG00000122882	ENST00000453402	ENSPTRT00000102982
ENSG00000122882	ENST00000413026	ENSPTRT00000083310
ENSG00000122882	ENST00000413026	ENSPTRT00000103993
ENSG00000122882	ENST00000413026	ENSPTRT00000094141
ENSG00000122882	ENST00000413026	ENSPTRT00000102982
ENSG00000132155	ENST00000442415	ENSPTRT00000104441
ENSG00000132155	ENST00000251849	ENSPTRT00000027387
ENSG00000132155	ENST00000432427	ENSPTRT00000027387
ENSG00000166188	ENST00000299237	ENSPTRT00000060207
ENSG00000166188	ENST00000562909	ENSPTRT00000060207
ENSG00000135111	ENST00000349155	ENSPTRT00000042765
ENSG00000135111	ENST00000257566	ENSPTRT00000077719
ENSG00000182698	ENST00000392083	ENSPTRT00000108172
ENSG00000182698	ENST00000333527	ENSPTRT00000023996
ENSG00000090861	ENST00000261772	ENSPTRT00000060139
ENSG00000090861	ENST00000565361	ENSPTRT00000060139
ENSG00000090861	ENST00000565361	ENSPTRT00000099019
ENSG00000138468	ENST00000394095	ENSPTRT00000028364
ENSG00000138468	ENST00000394091	ENSPTRT00000110708
ENSG00000138468	ENST00000394094	ENSPTRT00000095509
ENSG00000138468	ENST00000314261	ENSPTRT00000101575
ENSG00000138468	ENST00000394085	ENSPTRT00000028364
ENSG00000138468	ENST00000394085	ENSPTRT00000095509
ENSG00000138468	ENST00000394085	ENSPTRT00000101575
ENSG00000138468	ENST00000394085	ENSPTRT00000110708
ENSG00000138468	ENST00000394085	ENSPTRT00000085304
ENSG00000138468	ENST00000348610	ENSPTRT00000028364
ENSG00000138468	ENST00000366089	ENSPTRT00000028364
ENSG00000138468	ENST00000366089	ENSPTRT00000095509
ENSG00000138468	ENST00000366089	ENSPTRT00000101575
ENSG00000138468	ENST00000366089	ENSPTRT00000110708
ENSG00000138468	ENST00000366089	ENSPTRT00000085304
ENSG00000101974	ENST00000370557	ENSPTRT00000096043
ENSG00000101974	ENST00000433868	ENSPTRT00000096043
ENSG00000101974	ENST00000433868	ENSPTRT00000107673
ENSG00000101974	ENST00000433868	ENSPTRT00000080940
ENSG00000101974	ENST00000433868	ENSPTRT00000041666
ENSG00000101974	ENST00000433868	ENSPTRT00000093712
ENSG00000101974	ENST00000433868	ENSPTRT00000084108
ENSG00000101974	ENST00000327569	ENSPTRT00000041666
ENSG00000101974	ENST00000361648	ENSPTRT00000096043
ENSG00000101974	ENST00000450801	ENSPTRT00000096043
ENSG00000101974	ENST00000450801	ENSPTRT00000107673
ENSG00000101974	ENST00000450801	ENSPTRT00000080940
ENSG00000101974	ENST00000450801	ENSPTRT00000041666
ENSG00000101974	ENST00000450801	ENSPTRT00000093712
ENSG00000101974	ENST00000450801	ENSPTRT00000084108
ENSG00000101974	ENST00000422228	ENSPTRT00000096043
ENSG00000101974	ENST00000422228	ENSPTRT00000107673
ENSG00000101974	ENST00000422228	ENSPTRT00000080940
ENSG00000101974	ENST00000422228	ENSPTRT00000041666
ENSG00000101974	ENST00000422228	ENSPTRT00000093712
ENSG00000101974	ENST00000422228	ENSPTRT00000084108
ENSG00000117322	ENST00000367058	ENSPTRT00000003519
ENSG00000117322	ENST00000367057	ENSPTRT00000003519
ENSG00000117322	ENST00000367059	ENSPTRT00000109967
ENSG00000117322	ENST00000640301	ENSPTRT00000087743
ENSG00000182180	ENST00000372945	ENSPTRT00000004940
ENSG00000182180	ENST00000372940	ENSPTRT00000004940
ENSG00000104419	ENST00000522890	ENSPTRT00000102147
ENSG00000104419	ENST00000520943	ENSPTRT00000102147
ENSG00000104419	ENST00000323851	ENSPTRT00000038108
ENSG00000104419	ENST00000521544	ENSPTRT00000094918
ENSG00000104419	ENST00000414097	ENSPTRT00000038108
ENSG00000104419	ENST00000522738	ENSPTRT00000094918
ENSG00000104419	ENST00000518176	ENSPTRT00000092887
ENSG00000104419	ENST00000523892	ENSPTRT00000094918
ENSG00000104419	ENST00000522476	ENSPTRT00000038108
ENSG00000104419	ENST00000537882	ENSPTRT00000038108
ENSG00000104419	ENST00000518066	ENSPTRT00000100540
ENSG00000104419	ENST00000520230	ENSPTRT00000102147
ENSG00000104419	ENST00000518480	ENSPTRT00000094918
ENSG00000104419	ENST00000519228	ENSPTRT00000102147
ENSG00000104419	ENST00000519580	ENSPTRT00000102147
ENSG00000215644	ENST00000400723	ENSPTRT00000103457
ENSG00000215644	ENST00000570996	ENSPTRT00000103457
ENSG00000215644	ENST00000573428	ENSPTRT00000103457
ENSG00000215644	ENST00000573428	ENSPTRT00000065385
ENSG00000168411	ENST00000361070	ENSPTRT00000015393
ENSG00000168411	ENST00000571750	ENSPTRT00000015393
ENSG00000168411	ENST00000572337	ENSPTRT00000015393
ENSG00000168411	ENST00000572990	ENSPTRT00000015393
ENSG00000168411	ENST00000576652	ENSPTRT00000015393
ENSG00000168411	ENST00000575113	ENSPTRT00000015393
ENSG00000166573	ENST00000299727	ENSPTRT00000018573
ENSG00000173653	ENST00000309657	ENSPTRT00000007357
ENSG00000173653	ENST00000524506	ENSPTRT00000086272
ENSG00000173653	ENST00000525356	ENSPTRT00000095395
ENSG00000166321	ENST00000357321	ENSPTRT00000043571
ENSG00000166321	ENST00000349051	ENSPTRT00000080026
ENSG00000166321	ENST00000372997	ENSPTRT00000103670
ENSG00000166321	ENST00000544879	ENSPTRT00000107549
ENSG00000166321	ENST00000537969	ENSPTRT00000107549
ENSG00000166321	ENST00000617744	ENSPTRT00000082599
ENSG00000154743	ENST00000446004	ENSPTRT00000102850
ENSG00000154743	ENST00000454502	ENSPTRT00000092640
ENSG00000154743	ENST00000402228	ENSPTRT00000102850
ENSG00000154743	ENST00000284995	ENSPTRT00000102850
ENSG00000154743	ENST00000415684	ENSPTRT00000027384
ENSG00000154743	ENST00000412698	ENSPTRT00000102850
ENSG00000154743	ENST00000412698	ENSPTRT00000027384
ENSG00000154743	ENST00000412698	ENSPTRT00000082226
ENSG00000154743	ENST00000412698	ENSPTRT00000092640
ENSG00000154743	ENST00000444864	ENSPTRT00000027384
ENSG00000114013	ENST00000469710	ENSPTRT00000099503
ENSG00000114013	ENST00000493101	ENSPTRT00000089184
ENSG00000114013	ENST00000330540	ENSPTRT00000028556
ENSG00000114013	ENST00000482356	ENSPTRT00000084947
ENSG00000114013	ENST00000393627	ENSPTRT00000106091
ENSG00000114013	ENST00000478741	ENSPTRT00000106091
ENSG00000114013	ENST00000264468	ENSPTRT00000084947
ENSG00000079616	ENST00000561482	ENSPTRT00000093250
ENSG00000079616	ENST00000160827	ENSPTRT00000014699
ENSG00000079616	ENST00000569636	ENSPTRT00000014699
ENSG00000079616	ENST00000569636	ENSPTRT00000093250
ENSG00000079616	ENST00000400751	ENSPTRT00000093250
ENSG00000079616	ENST00000569382	ENSPTRT00000093250
ENSG00000135776	ENST00000344517	ENSPTRT00000003828
ENSG00000173715	ENST00000531415	ENSPTRT00000047356
ENSG00000173715	ENST00000531415	ENSPTRT00000091620
ENSG00000173715	ENST00000531415	ENSPTRT00000081387
ENSG00000173715	ENST00000360962	ENSPTRT00000091620
ENSG00000173715	ENST00000534325	ENSPTRT00000047356
ENSG00000173715	ENST00000534325	ENSPTRT00000091620
ENSG00000173715	ENST00000534325	ENSPTRT00000081387
ENSG00000173715	ENST00000524551	ENSPTRT00000047356
ENSG00000173715	ENST00000524551	ENSPTRT00000091620
ENSG00000173715	ENST00000524551	ENSPTRT00000081387
ENSG00000173715	ENST00000525908	ENSPTRT00000091620
ENSG00000173715	ENST00000527634	ENSPTRT00000047356
ENSG00000173715	ENST00000540737	ENSPTRT00000047356
ENSG00000173715	ENST00000642265	ENSPTRT00000047356
ENSG00000173715	ENST00000532565	ENSPTRT00000047356
ENSG00000173715	ENST00000525449	ENSPTRT00000081387
ENSG00000173715	ENST00000532089	ENSPTRT00000047356
ENSG00000173715	ENST00000532089	ENSPTRT00000091620
ENSG00000173715	ENST00000532089	ENSPTRT00000081387
ENSG00000196850	ENST00000354300	ENSPTRT00000049582
ENSG00000152705	ENST00000282611	ENSPTRT00000031939
ENSG00000225663	ENST00000575061	ENSPTRT00000102718
ENSG00000225663	ENST00000457257	ENSPTRT00000102718
ENSG00000225663	ENST00000455127	ENSPTRT00000074554
ENSG00000225663	ENST00000576730	ENSPTRT00000074554
ENSG00000225663	ENST00000572645	ENSPTRT00000102718
ENSG00000225663	ENST00000538396	ENSPTRT00000074554
ENSG00000225663	ENST00000573478	ENSPTRT00000099858
ENSG00000225663	ENST00000574190	ENSPTRT00000074554
ENSG00000225663	ENST00000570507	ENSPTRT00000074554
ENSG00000225663	ENST00000576679	ENSPTRT00000074554
ENSG00000225663	ENST00000576431	ENSPTRT00000076562
ENSG00000182379	ENST00000349394	ENSPTRT00000009415
ENSG00000136478	ENST00000258991	ENSPTRT00000017493
ENSG00000136478	ENST00000583097	ENSPTRT00000017493
ENSG00000136478	ENST00000584379	ENSPTRT00000017493
ENSG00000136478	ENST00000583501	ENSPTRT00000017493
ENSG00000136478	ENST00000583922	ENSPTRT00000017493
ENSG00000136478	ENST00000583738	ENSPTRT00000017493
ENSG00000136478	ENST00000615733	ENSPTRT00000017493
ENSG00000132570	ENST00000254908	ENSPTRT00000031938
ENSG00000132570	ENST00000512783	ENSPTRT00000031938
ENSG00000114654	ENST00000436022	ENSPTRT00000028683
ENSG00000115138	ENST00000405623	ENSPTRT00000059052
ENSG00000115138	ENST00000264708	ENSPTRT00000059052
ENSG00000115138	ENST00000395826	ENSPTRT00000059052
ENSG00000115138	ENST00000449220	ENSPTRT00000059052
ENSG00000115138	ENST00000380794	ENSPTRT00000059052
ENSG00000177646	ENST00000308982	ENSPTRT00000028679
ENSG00000177646	ENST00000514336	ENSPTRT00000094930
ENSG00000140090	ENST00000393265	ENSPTRT00000012241
ENSG00000140090	ENST00000531433	ENSPTRT00000012241
ENSG00000140090	ENST00000532405	ENSPTRT00000012241
ENSG00000140090	ENST00000554461	ENSPTRT00000012241
ENSG00000140090	ENST00000525557	ENSPTRT00000012241
ENSG00000036828	ENST00000639785	ENSPTRT00000043996
ENSG00000036828	ENST00000638421	ENSPTRT00000043996
ENSG00000036828	ENST00000498619	ENSPTRT00000043996
ENSG00000036828	ENST00000490131	ENSPTRT00000079883
ENSG00000186026	ENST00000421176	ENSPTRT00000086911
ENSG00000159885	ENST00000587846	ENSPTRT00000078863
ENSG00000159885	ENST00000187879	ENSPTRT00000098990
ENSG00000159885	ENST00000391960	ENSPTRT00000065001
ENSG00000162910	ENST00000366739	ENSPTRT00000109310
ENSG00000162910	ENST00000391867	ENSPTRT00000109310
ENSG00000162910	ENST00000366742	ENSPTRT00000109310
ENSG00000162910	ENST00000459783	ENSPTRT00000109310
ENSG00000162910	ENST00000457264	ENSPTRT00000109310
ENSG00000162910	ENST00000366744	ENSPTRT00000109310
ENSG00000162910	ENST00000366732	ENSPTRT00000109310
ENSG00000162910	ENST00000366732	ENSPTRT00000003786
ENSG00000162910	ENST00000348259	ENSPTRT00000109310
ENSG00000162910	ENST00000464148	ENSPTRT00000109310
ENSG00000162910	ENST00000366733	ENSPTRT00000109310
ENSG00000162910	ENST00000366747	ENSPTRT00000109310
ENSG00000162910	ENST00000495434	ENSPTRT00000109310
ENSG00000162910	ENST00000366734	ENSPTRT00000109310
ENSG00000162910	ENST00000366746	ENSPTRT00000109310
ENSG00000162910	ENST00000483159	ENSPTRT00000109310
ENSG00000162910	ENST00000366735	ENSPTRT00000109310
ENSG00000162910	ENST00000366731	ENSPTRT00000109310
ENSG00000162910	ENST00000430433	ENSPTRT00000003786
ENSG00000162910	ENST00000366736	ENSPTRT00000109310
ENSG00000162910	ENST00000295008	ENSPTRT00000109310
ENSG00000162910	ENST00000366738	ENSPTRT00000003786
ENSG00000162910	ENST00000336520	ENSPTRT00000109310
ENSG00000162910	ENST00000366741	ENSPTRT00000109310
ENSG00000162910	ENST00000336300	ENSPTRT00000109310
ENSG00000162910	ENST00000366740	ENSPTRT00000109310
ENSG00000182199	ENST00000553474	ENSPTRT00000087354
ENSG00000182199	ENST00000555773	ENSPTRT00000009416
ENSG00000182199	ENST00000328923	ENSPTRT00000087354
ENSG00000182199	ENST00000554975	ENSPTRT00000009416
