ENSG00000143954	ENSPTRG00000012112
ENSG00000030066	ENSPTRG00000003577
ENSG00000132182	ENSPTRG00000014640
ENSG00000174807	ENSPTRG00000028521
ENSG00000162825	ENSPTRG00000023855
ENSG00000171792	ENSPTRG00000004535
ENSG00000113211	ENSPTRG00000017335
ENSG00000113209	ENSPTRG00000017334
ENSG00000148600	ENSPTRG00000002693
ENSG00000132164	ENSPTRG00000014621
ENSG00000177839	ENSPTRG00000028558
ENSG00000163510	ENSPTRG00000012698
ENSG00000101266	ENSPTRG00000013147
ENSG00000120327	ENSPTRG00000017341
ENSG00000082269	ENSPTRG00000018330
ENSG00000004478	ENSPTRG00000004529
ENSG00000184330	ENSPTRG00000046208
ENSG00000157557	ENSPTRG00000013908
ENSG00000113248	ENSPTRG00000017343
ENSG00000182768	ENSPTRG00000034472
ENSG00000138759	ENSPTRG00000016200
ENSG00000185043	ENSPTRG00000007449
ENSG00000085831	ENSPTRG00000000728
ENSG00000113212	ENSPTRG00000049066
ENSG00000136732	ENSPTRG00000012422
ENSG00000197355	ENSPTRG00000021590
ENSG00000197479	ENSPTRG00000050672
ENSG00000078246	ENSPTRG00000004536
ENSG00000116852	ENSPTRG00000001825
ENSG00000179869	ENSPTRG00000019178
ENSG00000138802	ENSPTRG00000016359
ENSG00000148187	ENSPTRG00000021324
ENSG00000204033	ENSPTRG00000029854
ENSG00000175395	ENSPTRG00000042406
ENSG00000184108	ENSPTRG00000016670
ENSG00000083290	ENSPTRG00000008875
ENSG00000151883	ENSPTRG00000016857
ENSG00000100650	ENSPTRG00000006488
ENSG00000104899	ENSPTRG00000010228
ENSG00000092108	ENSPTRG00000006235
ENSG00000132881	ENSPTRG00000000224
ENSG00000111203	ENSPTRG00000004530
ENSG00000162402	ENSPTRG00000000784
ENSG00000160396	ENSPTRG00000010995
ENSG00000197771	ENSPTRG00000003000
ENSG00000164749	ENSPTRG00000020357
ENSG00000168495	ENSPTRG00000020056
ENSG00000160392	ENSPTRG00000010993
ENSG00000136560	ENSPTRG00000012574
ENSG00000137221	ENSPTRG00000018199
ENSG00000184937	ENSPTRG00000003476
ENSG00000119446	ENSPTRG00000021323
ENSG00000117174	ENSPTRG00000000917
ENSG00000204669	ENSPTRG00000029245
ENSG00000186439	ENSPTRG00000018567
ENSG00000089558	ENSPTRG00000009195
ENSG00000164400	ENSPTRG00000017212
ENSG00000203727	ENSPTRG00000029379
ENSG00000091656	ENSPTRG00000020358
ENSG00000205309	ENSPTRG00000030856
ENSG00000130176	ENSPTRG00000010511
ENSG00000119508	ENSPTRG00000021186
ENSG00000075884	ENSPTRG00000012510
ENSG00000104853	ENSPTRG00000011131
ENSG00000255151	ENSPTRG00000050700
ENSG00000119720	ENSPTRG00000023399
ENSG00000105723	ENSPTRG00000011049
ENSG00000124523	ENSPTRG00000017736
ENSG00000134759	ENSPTRG00000009977
ENSG00000152402	ENSPTRG00000004238
ENSG00000168310	ENSPTRG00000050798
ENSG00000213967	ENSPTRG00000046645
ENSG00000113719	ENSPTRG00000017535
ENSG00000105722	ENSPTRG00000028999
ENSG00000148848	ENSPTRG00000003046
ENSG00000100764	ENSPTRG00000006623
ENSG00000180269	ENSPTRG00000051928
ENSG00000115233	ENSPTRG00000012575
ENSG00000130270	ENSPTRG00000047280
ENSG00000129521	ENSPTRG00000006250
ENSG00000106927	ENSPTRG00000021284
ENSG00000059378	ENSPTRG00000019761
ENSG00000174744	ENSPTRG00000003920
ENSG00000165443	ENSPTRG00000002521
ENSG00000004866	ENSPTRG00000019616
ENSG00000148702	ENSPTRG00000002950
ENSG00000111676	ENSPTRG00000040559
ENSG00000214360	ENSPTRG00000034173
ENSG00000163810	ENSPTRG00000014827
ENSG00000100227	ENSPTRG00000014460
ENSG00000168246	ENSPTRG00000044878
ENSG00000105609	ENSPTRG00000011452
ENSG00000154162	ENSPTRG00000016755
ENSG00000214717	ENSPTRG00000049561
ENSG00000097096	ENSPTRG00000000912
ENSG00000161610	ENSPTRG00000009196
ENSG00000148541	ENSPTRG00000002522
ENSG00000237524	ENSPTRG00000047984
ENSG00000197893	ENSPTRG00000002951
ENSG00000169084	ENSPTRG00000051860
ENSG00000107651	ENSPTRG00000003001
ENSG00000141756	ENSPTRG00000009180
ENSG00000130332	ENSPTRG00000010233
ENSG00000197081	ENSPTRG00000018764
ENSG00000165389	ENSPTRG00000006251
ENSG00000129250	ENSPTRG00000008620
ENSG00000198363	ENSPTRG00000020289
ENSG00000171502	ENSPTRG00000052159
ENSG00000188305	ENSPTRG00000010231
ENSG00000174791	ENSPTRG00000003919
ENSG00000136378	ENSPTRG00000007350
ENSG00000118322	ENSPTRG00000017493
ENSG00000151500	ENSPTRG00000004495
ENSG00000005206	ENSPTRG00000010234
ENSG00000264424	ENSPTRG00000008769
ENSG00000187905	ENSPTRG00000014103
ENSG00000143067	ENSPTRG00000001177
ENSG00000162642	ENSPTRG00000000913
ENSG00000152382	ENSPTRG00000045809
ENSG00000143556	ENSPTRG00000042799
ENSG00000141026	ENSPTRG00000008830
ENSG00000183092	ENSPTRG00000006725
ENSG00000197956	ENSPTRG00000001351
ENSG00000108551	ENSPTRG00000008831
ENSG00000125414	ENSPTRG00000008770
ENSG00000196110	ENSPTRG00000044966
ENSG00000136874	ENSPTRG00000021187
ENSG00000173557	ENSPTRG00000022566
ENSG00000153904	ENSPTRG00000000915
ENSG00000102854	ENSPTRG00000007563
ENSG00000188010	ENSPTRG00000011854
ENSG00000198929	ENSPTRG00000001598
ENSG00000106460	ENSPTRG00000018937
ENSG00000220008	ENSPTRG00000010232
ENSG00000100652	ENSPTRG00000006489
ENSG00000104904	ENSPTRG00000010230
ENSG00000161714	ENSPTRG00000052044
ENSG00000111796	ENSPTRG00000004656
ENSG00000133027	ENSPTRG00000008832
ENSG00000197208	ENSPTRG00000017215
ENSG00000132361	ENSPTRG00000008552
ENSG00000171540	ENSPTRG00000017012
ENSG00000214694	ENSPTRG00000034116
ENSG00000163106	ENSPTRG00000016291
ENSG00000142867	ENSPTRG00000000914
ENSG00000171722	ENSPTRG00000001599
ENSG00000197375	ENSPTRG00000044897
ENSG00000079313	ENSPTRG00000010213
ENSG00000172992	ENSPTRG00000009294
ENSG00000010017	ENSPTRG00000017739
ENSG00000174705	ENSPTRG00000017531
ENSG00000127129	ENSPTRG00000000602
ENSG00000141622	ENSPTRG00000009994
ENSG00000167476	ENSPTRG00000010229
ENSG00000189001	ENSPTRG00000010847
ENSG00000169291	ENSPTRG00000001385
ENSG00000100345	ENSPTRG00000014309
ENSG00000072682	ENSPTRG00000017213
ENSG00000163239	ENSPTRG00000001386
ENSG00000133020	ENSPTRG00000008768
ENSG00000136448	ENSPTRG00000009295
ENSG00000160695	ENSPTRG00000050253
ENSG00000104267	ENSPTRG00000020389
ENSG00000125462	ENSPTRG00000001459
ENSG00000116062	ENSPTRG00000011906
ENSG00000166503	ENSPTRG00000007391
ENSG00000157884	ENSPTRG00000011738
ENSG00000137727	ENSPTRG00000004261
ENSG00000203805	ENSPTRG00000029684
ENSG00000134571	ENSPTRG00000003562
ENSG00000139192	ENSPTRG00000004573
ENSG00000170390	ENSPTRG00000016504
ENSG00000166887	ENSPTRG00000006971
ENSG00000169762	ENSPTRG00000015933
ENSG00000136883	ENSPTRG00000021285
ENSG00000132517	ENSPTRG00000008621
ENSG00000151292	ENSPTRG00000017182
ENSG00000169609	ENSPTRG00000007388
ENSG00000196420	ENSPTRG00000001352
ENSG00000088826	ENSPTRG00000013214
ENSG00000181513	ENSPTRG00000009297
ENSG00000133742	ENSPTRG00000020387
ENSG00000177239	ENSPTRG00000021591
ENSG00000180787	ENSPTRG00000052066
ENSG00000109061	ENSPTRG00000008771
ENSG00000136688	ENSPTRG00000012374
ENSG00000137460	ENSPTRG00000016521
ENSG00000148604	ENSPTRG00000002695
ENSG00000148468	ENSPTRG00000002320
ENSG00000103942	ENSPTRG00000007385
ENSG00000023318	ENSPTRG00000021188
ENSG00000204428	ENSPTRG00000017976
ENSG00000136694	ENSPTRG00000012375
ENSG00000139193	ENSPTRG00000029823
ENSG00000186051	ENSPTRG00000021225
ENSG00000188629	ENSPTRG00000010445
ENSG00000122679	ENSPTRG00000019160
ENSG00000139190	ENSPTRG00000004574
ENSG00000120008	ENSPTRG00000003004
ENSG00000185100	ENSPTRG00000006773
ENSG00000188015	ENSPTRG00000001353
ENSG00000196154	ENSPTRG00000001348
ENSG00000138081	ENSPTRG00000011907
ENSG00000064726	ENSPTRG00000007389
ENSG00000141424	ENSPTRG00000009975
ENSG00000270885	ENSPTRG00000009022
ENSG00000165304	ENSPTRG00000020934
ENSG00000270765	ENSPTRG00000009023
ENSG00000131435	ENSPTRG00000017214
ENSG00000137409	ENSPTRG00000018115
ENSG00000148602	ENSPTRG00000002694
ENSG00000157110	ENSPTRG00000020135
ENSG00000095209	ENSPTRG00000021226
ENSG00000108733	ENSPTRG00000009020
ENSG00000103222	ENSPTRG00000007812
ENSG00000116560	ENSPTRG00000000518
ENSG00000068308	ENSPTRG00000021876
ENSG00000183513	ENSPTRG00000012267
ENSG00000006459	ENSPTRG00000019762
ENSG00000136404	ENSPTRG00000007390
ENSG00000165105	ENSPTRG00000021052
ENSG00000133422	ENSPTRG00000014257
ENSG00000270379	ENSPTRG00000009028
ENSG00000047056	ENSPTRG00000002240
ENSG00000136695	ENSPTRG00000043228
ENSG00000214357	ENSPTRG00000033712
ENSG00000140030	ENSPTRG00000047008
ENSG00000130165	ENSPTRG00000010512
ENSG00000166257	ENSPTRG00000004408
ENSG00000178965	ENSPTRG00000000863
ENSG00000188321	ENSPTRG00000010444
ENSG00000120129	ENSPTRG00000017534
ENSG00000162981	ENSPTRG00000046886
ENSG00000100243	ENSPTRG00000014461
ENSG00000126070	ENSPTRG00000000529
ENSG00000205784	ENSPTRG00000029163
ENSG00000171428	ENSPTRG00000020028
ENSG00000167925	ENSPTRG00000009197
ENSG00000189057	ENSPTRG00000047622
ENSG00000167173	ENSPTRG00000007294
ENSG00000085760	ENSPTRG00000011929
ENSG00000174145	ENSPTRG00000015976
ENSG00000179603	ENSPTRG00000043957
ENSG00000166960	ENSPTRG00000009961
ENSG00000139168	ENSPTRG00000004838
ENSG00000119125	ENSPTRG00000021020
ENSG00000169594	ENSPTRG00000007392
ENSG00000196754	ENSPTRG00000001354
ENSG00000185015	ENSPTRG00000020386
ENSG00000154274	ENSPTRG00000015977
ENSG00000129204	ENSPTRG00000008624
ENSG00000164879	ENSPTRG00000052102
ENSG00000181826	ENSPTRG00000015978
ENSG00000136697	ENSPTRG00000012377
ENSG00000134283	ENSPTRG00000004839
ENSG00000171303	ENSPTRG00000048881
ENSG00000046889	ENSPTRG00000020324
ENSG00000157890	ENSPTRG00000007189
ENSG00000198542	ENSPTRG00000024336
ENSG00000152953	ENSPTRG00000015873
ENSG00000166801	ENSPTRG00000023823
ENSG00000006125	ENSPTRG00000009021
ENSG00000111424	ENSPTRG00000042814
ENSG00000137764	ENSPTRG00000007207
ENSG00000077458	ENSPTRG00000004193
ENSG00000153093	ENSPTRG00000046241
ENSG00000131558	ENSPTRG00000019712
ENSG00000152404	ENSPTRG00000004239
ENSG00000187908	ENSPTRG00000022758
ENSG00000146373	ENSPTRG00000018571
ENSG00000170035	ENSPTRG00000051132
ENSG00000037241	ENSPTRG00000043990
ENSG00000149100	ENSPTRG00000003478
ENSG00000127124	ENSPTRG00000000603
ENSG00000102466	ENSPTRG00000006008
ENSG00000167612	ENSPTRG00000004961
ENSG00000101194	ENSPTRG00000013727
ENSG00000146670	ENSPTRG00000003860
ENSG00000177182	ENSPTRG00000020288
ENSG00000123737	ENSPTRG00000044568
ENSG00000101182	ENSPTRG00000013699
ENSG00000167840	ENSPTRG00000008623
ENSG00000166037	ENSPTRG00000004194
ENSG00000143195	ENSPTRG00000001628
ENSG00000186714	ENSPTRG00000003479
ENSG00000188580	ENSPTRG00000018568
ENSG00000170801	ENSPTRG00000015903
ENSG00000135828	ENSPTRG00000001755
ENSG00000185559	ENSPTRG00000051401
ENSG00000095777	ENSPTRG00000002371
ENSG00000011332	ENSPTRG00000023510
ENSG00000109756	ENSPTRG00000016558
ENSG00000198464	ENSPTRG00000051153
ENSG00000126767	ENSPTRG00000021850
ENSG00000145863	ENSPTRG00000017497
ENSG00000164244	ENSPTRG00000017195
ENSG00000103024	ENSPTRG00000007605
ENSG00000154269	ENSPTRG00000023128
ENSG00000112983	ENSPTRG00000017280
ENSG00000196214	ENSPTRG00000039448
ENSG00000107372	ENSPTRG00000046315
ENSG00000113441	ENSPTRG00000017097
ENSG00000067221	ENSPTRG00000007265
ENSG00000138587	ENSPTRG00000007106
ENSG00000145864	ENSPTRG00000017494
ENSG00000155530	ENSPTRG00000019715
ENSG00000167554	ENSPTRG00000049427
ENSG00000151575	ENSPTRG00000007105
ENSG00000138834	ENSPTRG00000007603
ENSG00000165084	ENSPTRG00000020325
ENSG00000169299	ENSPTRG00000015979
ENSG00000169347	ENSPTRG00000007840
ENSG00000161649	ENSPTRG00000009253
ENSG00000145386	ENSPTRG00000016410
ENSG00000110448	ENSPTRG00000003729
ENSG00000197594	ENSPTRG00000018603
ENSG00000164308	ENSPTRG00000017096
ENSG00000111961	ENSPTRG00000018688
ENSG00000213160	ENSPTRG00000012619
ENSG00000156515	ENSPTRG00000002572
ENSG00000138629	ENSPTRG00000007276
ENSG00000153094	ENSPTRG00000051635
ENSG00000165841	ENSPTRG00000002779
ENSG00000110066	ENSPTRG00000003981
ENSG00000143333	ENSPTRG00000001756
ENSG00000144362	ENSPTRG00000042009
ENSG00000077943	ENSPTRG00000002321
ENSG00000197408	ENSPTRG00000023029
ENSG00000115446	ENSPTRG00000012268
ENSG00000052850	ENSPTRG00000003529
ENSG00000172890	ENSPTRG00000004014
ENSG00000144655	ENSPTRG00000014768
ENSG00000139567	ENSPTRG00000004963
ENSG00000174276	ENSPTRG00000003865
ENSG00000132305	ENSPTRG00000012150
ENSG00000162300	ENSPTRG00000003861
ENSG00000137547	ENSPTRG00000020253
ENSG00000121964	ENSPTRG00000012511
ENSG00000006071	ENSPTRG00000003403
ENSG00000198574	ENSPTRG00000024320
ENSG00000168542	ENSPTRG00000012728
ENSG00000221923	ENSPTRG00000046625
ENSG00000149177	ENSPTRG00000003578
ENSG00000138109	ENSPTRG00000002780
ENSG00000152332	ENSPTRG00000001601
ENSG00000142871	ENSPTRG00000000916
ENSG00000176083	ENSPTRG00000000383
ENSG00000139973	ENSPTRG00000006421
ENSG00000154493	ENSPTRG00000003047
ENSG00000105679	ENSPTRG00000010848
ENSG00000161798	ENSPTRG00000004919
ENSG00000129911	ENSPTRG00000049033
ENSG00000149809	ENSPTRG00000003864
ENSG00000167580	ENSPTRG00000050440
ENSG00000102174	ENSPTRG00000021737
ENSG00000126756	ENSPTRG00000021851
ENSG00000153107	ENSPTRG00000012356
ENSG00000105677	ENSPTRG00000010849
ENSG00000171570	ENSPTRG00000033697
ENSG00000168334	ENSPTRG00000014770
ENSG00000109180	ENSPTRG00000016047
ENSG00000187094	ENSPTRG00000014791
ENSG00000213096	ENSPTRG00000019222
ENSG00000189180	ENSPTRG00000002437
ENSG00000205060	ENSPTRG00000028390
ENSG00000270647	ENSPTRG00000009026
ENSG00000112584	ENSPTRG00000018825
ENSG00000135451	ENSPTRG00000004904
ENSG00000134644	ENSPTRG00000000453
ENSG00000168329	ENSPTRG00000014771
ENSG00000082898	ENSPTRG00000011962
ENSG00000102001	ENSPTRG00000021888
ENSG00000162433	ENSPTRG00000000827
ENSG00000157778	ENSPTRG00000051986
ENSG00000079432	ENSPTRG00000011051
ENSG00000144659	ENSPTRG00000014772
ENSG00000106245	ENSPTRG00000019451
ENSG00000124212	ENSPTRG00000013608
ENSG00000153574	ENSPTRG00000012174
ENSG00000131914	ENSPTRG00000000384
ENSG00000109654	ENSPTRG00000016522
ENSG00000080345	ENSPTRG00000012534
ENSG00000241468	ENSPTRG00000045969
ENSG00000198719	ENSPTRG00000018824
ENSG00000128274	ENSPTRG00000029414
ENSG00000143367	ENSPTRG00000001291
ENSG00000205683	ENSPTRG00000030704
ENSG00000198732	ENSPTRG00000006490
ENSG00000188643	ENSPTRG00000023848
ENSG00000150750	ENSPTRG00000004263
ENSG00000106477	ENSPTRG00000052638
ENSG00000198668	ENSPTRG00000006626
ENSG00000278053	ENSPTRG00000009058
ENSG00000174898	ENSPTRG00000046125
ENSG00000108599	ENSPTRG00000008877
ENSG00000080824	ENSPTRG00000006736
ENSG00000130429	ENSPTRG00000019449
ENSG00000156006	ENSPTRG00000020029
ENSG00000214290	ENSPTRG00000033733
ENSG00000152749	ENSPTRG00000048877
ENSG00000270806	ENSPTRG00000009024
ENSG00000204544	ENSPTRG00000029765
ENSG00000141380	ENSPTRG00000009931
ENSG00000271447	ENSPTRG00000009025
ENSG00000167987	ENSPTRG00000039991
ENSG00000079462	ENSPTRG00000011052
ENSG00000086159	ENSPTRG00000004920
ENSG00000135406	ENSPTRG00000004903
ENSG00000094880	ENSPTRG00000017282
ENSG00000094914	ENSPTRG00000005012
ENSG00000261272	ENSPTRG00000044063
ENSG00000187066	ENSPTRG00000050805
ENSG00000161800	ENSPTRG00000004921
ENSG00000150457	ENSPTRG00000005691
ENSG00000050393	ENSPTRG00000017740
ENSG00000188368	ENSPTRG00000011053
ENSG00000116793	ENSPTRG00000001123
ENSG00000103978	ENSPTRG00000006972
ENSG00000149823	ENSPTRG00000003863
ENSG00000205707	ENSPTRG00000042785
ENSG00000140153	ENSPTRG00000006737
ENSG00000171873	ENSPTRG00000013215
ENSG00000167759	ENSPTRG00000011370
ENSG00000160714	ENSPTRG00000001387
ENSG00000049540	ENSPTRG00000019283
ENSG00000112984	ENSPTRG00000017281
ENSG00000171067	ENSPTRG00000003982
ENSG00000133703	ENSPTRG00000004775
ENSG00000177628	ENSPTRG00000001416
ENSG00000185507	ENSPTRG00000003126
ENSG00000172367	ENSPTRG00000004375
ENSG00000175267	ENSPTRG00000007874
ENSG00000187764	ENSPTRG00000022584
ENSG00000151779	ENSPTRG00000011668
ENSG00000221947	ENSPTRG00000030985
ENSG00000048707	ENSPTRG00000000165
ENSG00000146530	ENSPTRG00000018938
ENSG00000161929	ENSPTRG00000008626
ENSG00000070501	ENSPTRG00000020203
ENSG00000080823	ENSPTRG00000006738
ENSG00000106244	ENSPTRG00000041711
ENSG00000104313	ENSPTRG00000020337
ENSG00000124571	ENSPTRG00000018204
ENSG00000103994	ENSPTRG00000006974
ENSG00000113732	ENSPTRG00000017538
ENSG00000166261	ENSPTRG00000004409
ENSG00000160917	ENSPTRG00000019453
ENSG00000168843	ENSPTRG00000016559
ENSG00000248712	ENSPTRG00000028386
ENSG00000099203	ENSPTRG00000010484
ENSG00000137275	ENSPTRG00000017672
ENSG00000118523	ENSPTRG00000046307
ENSG00000189334	ENSPTRG00000024364
ENSG00000121440	ENSPTRG00000015109
ENSG00000166938	ENSPTRG00000007191
ENSG00000149761	ENSPTRG00000003823
ENSG00000079805	ENSPTRG00000034439
ENSG00000112769	ENSPTRG00000018514
ENSG00000069493	ENSPTRG00000043256
ENSG00000136689	ENSPTRG00000012378
ENSG00000274286	ENSPTRG00000041448
ENSG00000188886	ENSPTRG00000012225
ENSG00000204052	ENSPTRG00000034451
ENSG00000081248	ENSPTRG00000001827
ENSG00000241685	ENSPTRG00000033819
ENSG00000090372	ENSPTRG00000011192
ENSG00000137207	ENSPTRG00000018201
ENSG00000125533	ENSPTRG00000013728
ENSG00000149743	ENSPTRG00000003822
ENSG00000034971	ENSPTRG00000001679
ENSG00000071073	ENSPTRG00000012269
ENSG00000115355	ENSPTRG00000011931
ENSG00000085117	ENSPTRG00000003530
ENSG00000092529	ENSPTRG00000034200
ENSG00000164305	ENSPTRG00000016640
ENSG00000198739	ENSPTRG00000002545
ENSG00000153982	ENSPTRG00000009467
ENSG00000183230	ENSPTRG00000002544
ENSG00000100593	ENSPTRG00000006583
ENSG00000182890	ENSPTRG00000048560
ENSG00000107263	ENSPTRG00000021490
ENSG00000117143	ENSPTRG00000001602
ENSG00000164256	ENSPTRG00000028674
ENSG00000158470	ENSPTRG00000013609
ENSG00000163517	ENSPTRG00000014641
ENSG00000189171	ENSPTRG00000022794
ENSG00000135775	ENSPTRG00000002095
ENSG00000173214	ENSPTRG00000018507
ENSG00000183527	ENSPTRG00000013911
ENSG00000176887	ENSPTRG00000045174
ENSG00000160679	ENSPTRG00000001356
ENSG00000164983	ENSPTRG00000020565
ENSG00000149781	ENSPTRG00000024042
ENSG00000118231	ENSPTRG00000012858
ENSG00000044012	ENSPTRG00000000604
ENSG00000169926	ENSPTRG00000043659
ENSG00000187554	ENSPTRG00000030151
ENSG00000184735	ENSPTRG00000028313
ENSG00000197273	ENSPTRG00000023425
ENSG00000175809	ENSPTRG00000028314
ENSG00000171453	ENSPTRG00000018202
ENSG00000163254	ENSPTRG00000012859
ENSG00000100596	ENSPTRG00000006584
ENSG00000160678	ENSPTRG00000001355
ENSG00000180537	ENSPTRG00000045372
ENSG00000009413	ENSPTRG00000018508
ENSG00000225968	ENSPTRG00000049676
ENSG00000116747	ENSPTRG00000001794
ENSG00000108557	ENSPTRG00000008833
ENSG00000170627	ENSPTRG00000005041
ENSG00000122299	ENSPTRG00000007776
ENSG00000163110	ENSPTRG00000016292
ENSG00000132801	ENSPTRG00000013568
ENSG00000083099	ENSPTRG00000031280
ENSG00000110011	ENSPTRG00000003824
ENSG00000141127	ENSPTRG00000008860
ENSG00000157093	ENSPTRG00000014792
ENSG00000066336	ENSPTRG00000003563
ENSG00000197181	ENSPTRG00000022613
ENSG00000168612	ENSPTRG00000030539
ENSG00000150459	ENSPTRG00000005692
ENSG00000134294	ENSPTRG00000004856
ENSG00000079246	ENSPTRG00000012896
ENSG00000171867	ENSPTRG00000046640
ENSG00000149634	ENSPTRG00000013570
ENSG00000005059	ENSPTRG00000016360
ENSG00000197629	ENSPTRG00000024209
ENSG00000072310	ENSPTRG00000052349
ENSG00000139572	ENSPTRG00000005038
ENSG00000110042	ENSPTRG00000003688
ENSG00000135824	ENSPTRG00000051859
ENSG00000138794	ENSPTRG00000046752
ENSG00000161642	ENSPTRG00000005039
ENSG00000135299	ENSPTRG00000018421
ENSG00000168237	ENSPTRG00000014995
ENSG00000105281	ENSPTRG00000011194
ENSG00000177885	ENSPTRG00000009642
ENSG00000164463	ENSPTRG00000017540
ENSG00000164091	ENSPTRG00000044611
ENSG00000133083	ENSPTRG00000005778
ENSG00000141744	ENSPTRG00000009098
ENSG00000137478	ENSPTRG00000004040
ENSG00000156256	ENSPTRG00000013821
ENSG00000167555	ENSPTRG00000048687
ENSG00000182187	ENSPTRG00000012861
ENSG00000163508	ENSPTRG00000014705
ENSG00000164736	ENSPTRG00000020254
ENSG00000171045	ENSPTRG00000020633
ENSG00000197114	ENSPTRG00000013750
ENSG00000142544	ENSPTRG00000011371
ENSG00000179796	ENSPTRG00000014702
ENSG00000100348	ENSPTRG00000044105
ENSG00000187116	ENSPTRG00000011455
ENSG00000100979	ENSPTRG00000013573
ENSG00000104856	ENSPTRG00000011133
ENSG00000127588	ENSPTRG00000043935
ENSG00000116750	ENSPTRG00000001793
ENSG00000181027	ENSPTRG00000050198
ENSG00000137274	ENSPTRG00000017673
ENSG00000161638	ENSPTRG00000005040
ENSG00000167103	ENSPTRG00000021405
ENSG00000239961	ENSPTRG00000011456
ENSG00000127586	ENSPTRG00000043562
ENSG00000228278	ENSPTRG00000021287
ENSG00000175619	ENSPTRG00000003579
ENSG00000173757	ENSPTRG00000009198
ENSG00000148308	ENSPTRG00000021506
ENSG00000212123	ENSPTRG00000032573
ENSG00000138385	ENSPTRG00000012620
ENSG00000171864	ENSPTRG00000042964
ENSG00000185736	ENSPTRG00000002241
ENSG00000182463	ENSPTRG00000013634
ENSG00000141994	ENSPTRG00000010343
ENSG00000185069	ENSPTRG00000004990
ENSG00000221914	ENSPTRG00000042450
ENSG00000221931	ENSPTRG00000042253
ENSG00000148498	ENSPTRG00000002415
ENSG00000196099	ENSPTRG00000028374
ENSG00000172995	ENSPTRG00000014736
ENSG00000169918	ENSPTRG00000006863
ENSG00000186442	ENSPTRG00000004991
ENSG00000233436	ENSPTRG00000041861
ENSG00000135773	ENSPTRG00000002097
ENSG00000087086	ENSPTRG00000041932
ENSG00000122335	ENSPTRG00000018741
ENSG00000166562	ENSPTRG00000010056
ENSG00000204542	ENSPTRG00000017947
ENSG00000170477	ENSPTRG00000004992
ENSG00000164576	ENSPTRG00000017445
ENSG00000170689	ENSPTRG00000009358
ENSG00000138382	ENSPTRG00000012621
ENSG00000108561	ENSPTRG00000008631
ENSG00000260027	ENSPTRG00000009357
ENSG00000176555	ENSPTRG00000003582
ENSG00000135744	ENSPTRG00000002096
ENSG00000120068	ENSPTRG00000048497
ENSG00000165684	ENSPTRG00000021554
ENSG00000124257	ENSPTRG00000013571
ENSG00000176540	ENSPTRG00000003583
ENSG00000198610	ENSPTRG00000023153
ENSG00000204300	ENSPTRG00000028373
ENSG00000176547	ENSPTRG00000049961
ENSG00000113196	ENSPTRG00000017446
ENSG00000129197	ENSPTRG00000008630
ENSG00000154654	ENSPTRG00000013803
ENSG00000064601	ENSPTRG00000048132
ENSG00000103319	ENSPTRG00000007877
ENSG00000168010	ENSPTRG00000004039
ENSG00000173141	ENSPTRG00000049719
ENSG00000213699	ENSPTRG00000033946
ENSG00000147684	ENSPTRG00000020569
ENSG00000165480	ENSPTRG00000005693
ENSG00000169635	ENSPTRG00000046730
ENSG00000181518	ENSPTRG00000004412
ENSG00000007376	ENSPTRG00000007565
ENSG00000100350	ENSPTRG00000014312
ENSG00000184293	ENSPTRG00000004658
ENSG00000162337	ENSPTRG00000003983
ENSG00000112149	ENSPTRG00000017742
ENSG00000168090	ENSPTRG00000019471
ENSG00000185640	ENSPTRG00000004993
ENSG00000197779	ENSPTRG00000023331
